gene_id	HF2_Cbr	HF2_Cni
IV.g12213.t2__Cnig_chr_IV.g14169.t1	7846	3705
IV.g12214.t1__Cnig_chr_IV.g14172.t1	3551	4799
IV.g12215.t1__Cnig_chr_IV.g14173.t1	4142	4575
IV.g12216.t1__Cnig_chr_IV.g14174.t1	3565	3373
IV.g12217.t1__Cnig_chr_IV.g14176.t1	33	1
IV.g12218.t2__Cnig_chr_IV.g14177.t1	79	63
IV.g12221.t3__Cnig_chr_IV.g14179.t1	5776	4701
IV.g12223.t1__Cnig_chr_IV.g14180.t1	2857	4535
IV.g12224.t1__Cnig_chr_IV.g14181.t1	32	33
IV.g12225.t1__Cnig_chr_IV.g14182.t2	355	358
IV.g12226.t1__Cnig_chr_IV.g14183.t2	3	1
IV.g12227.t1__Cnig_chr_IV.g14184.t1	0	0
IV.g12228.t1__Cnig_chr_IV.g14185.t1	119	103
IV.g12230.t2__Cnig_chr_IV.g14186.t1	1	0
IV.g12234.t1__Cnig_chr_IV.g14189.t3	28	37
IV.g12235.t1__Cnig_chr_IV.g14193.t1	22658	18303
IV.g12236.t1__Cnig_chr_IV.g14194.t2	8	29
IV.g12237.t1__Cnig_chr_IV.g14195.t1	2679	2331
IV.g12238.t2__Cnig_chr_IV.g14196.t2	2703	3153
IV.g12239.t1__Cnig_chr_IV.g14200.t1	1034	251
IV.g12240.t1__Cnig_chr_IV.g14201.t1	4319	5697
IV.g12241.t2__Cnig_chr_IV.g14202.t1	412	437
IV.g12242.t1__Cnig_chr_IV.g14204.t1	3207	307
IV.g12243.t1__Cnig_chr_IV.g14205.t1	1974	1320
IV.g12244.t1__Cnig_chr_IV.g14206.t1	16	12
IV.g12245.t1__Cnig_chr_IV.g14207.t1	7701	9585
IV.g12246.t2__Cnig_chr_IV.g14208.t1	163	210
IV.g12248.t2__Cnig_chr_IV.g14209.t1	242	7
IV.g12249.t2__Cnig_chr_IV.g14212.t1	1583	2176
IV.g12250.t1__Cnig_chr_IV.g14213.t1	3399	4501
IV.g12251.t2__Cnig_chr_IV.g14215.t1	328	100
IV.g12252.t1__Cnig_chr_IV.g14216.t1	3738	3785
IV.g12254.t1__Cnig_chr_IV.g14219.t1	4727	4804
IV.g12255.t1__Cnig_chr_IV.g14220.t1	40	30
IV.g12259.t2__Cnig_chr_IV.g14224.t1	5	12
IV.g12260.t3__Cnig_chr_IV.g14225.t3	62525	61551
IV.g12261.t1__Cnig_chr_IV.g14226.t1	666	1016
IV.g12262.t2__Cnig_chr_IV.g14227.t1	111	210
IV.g12263.t1__Cnig_chr_IV.g14229.t1	7663	8295
IV.g12264.t1__Cnig_chr_IV.g14230.t1	2739	2999
IV.g12265.t1__Cnig_chr_IV.g14233.t2	2627	5142
IV.g12266.t1__Cnig_chr_IV.g14234.t1	11	28
IV.g12268.t1__Cnig_chr_IV.g14238.t1	19	356
IV.g12270.t1__Cnig_chr_IV.g14241.t1	3	6
IV.g12271.t1__Cnig_chr_IV.g14242.t1	5	6
IV.g12272.t1__Cnig_chr_IV.g14243.t1	559	672
IV.g12273.t1__Cnig_chr_IV.g14244.t1	1081	749
IV.g12274.t1__Cnig_chr_IV.g14245.t1	7520	9623
IV.g12275.t1__Cnig_chr_IV.g14246.t1	2609	4931
IV.g12276.t1__Cnig_chr_IV.g14247.t1	184	69
IV.g12277.t4__Cnig_chr_IV.g14248.t1	264	104
IV.g12279.t3__Cnig_chr_IV.g14253.t2	6	3
IV.g12280.t1__Cnig_chr_IV.g14255.t1	24	28
IV.g12282.t1__Cnig_chr_IV.g14259.t3	3362	4570
IV.g12283.t2__Cnig_chr_IV.g14260.t1	72635	113612
IV.g12284.t3__Cnig_chr_IV.g14261.t1	123	17
IV.g12285.t1__Cnig_chr_IV.g14262.t1	171	169
IV.g12286.t1__Cnig_chr_IV.g14264.t1	105	13
IV.g12287.t1__Cnig_chr_IV.g14265.t2	278	186
IV.g12288.t2__Cnig_chr_IV.g14266.t1	25864	36346
IV.g12289.t1__Cnig_chr_IV.g14267.t1	7	62
IV.g12290.t1__Cnig_chr_IV.g14268.t1	54	61
IV.g12291.t1__Cnig_chr_IV.g14269.t2	3	0
IV.g12292.t3__Cnig_chr_IV.g14271.t1	17	57
IV.g12293.t1__Cnig_chr_IV.g14272.t1	1	0
IV.g12294.t3__Cnig_chr_IV.g14273.t2	3862	11089
IV.g12298.t1__Cnig_chr_IV.g14282.t1	5	2
IV.g12299.t1__Cnig_chr_IV.g14283.t1	2877	3401
IV.g12300.t1__Cnig_chr_IV.g14286.t1	5	2
IV.g12302.t2__Cnig_chr_IV.g14287.t2	12	20
IV.g12303.t1__Cnig_chr_IV.g14288.t1	18	6
IV.g12304.t1__Cnig_chr_IV.g14289.t1	42	0
IV.g12305.t1__Cnig_chr_IV.g14290.t1	3907	5614
IV.g12306.t1__Cnig_chr_IV.g14291.t1	26	30
IV.g12307.t2__Cnig_chr_IV.g14292.t1	7999	17528
IV.g12309.t1__Cnig_chr_IV.g14293.t1	63	28
IV.g12310.t2__Cnig_chr_IV.g14294.t1	20947	25693
IV.g12311.t1__Cnig_chr_IV.g14295.t1	146	79
IV.g12312.t3__Cnig_chr_IV.g14296.t1	381	351
IV.g12313.t3__Cnig_chr_IV.g14297.t3	235	4911
IV.g12314.t2__Cnig_chr_IV.g14298.t1	156	138
IV.g12315.t1__Cnig_chr_IV.g14299.t1	4	46
IV.g12316.t1__Cnig_chr_IV.g14300.t1	614	1861
IV.g12317.t2__Cnig_chr_IV.g14301.t1	8482	8765
IV.g12318.t4__Cnig_chr_IV.g14302.t2	1330	1494
IV.g12319.t1__Cnig_chr_IV.g14303.t1	4835	5451
IV.g12320.t1__Cnig_chr_IV.g14304.t1	1084	1560
IV.g12321.t1__Cnig_chr_IV.g14305.t3	23	84
IV.g12322.t1__Cnig_chr_IV.g14306.t1	5	13
IV.g12325.t1__Cnig_chr_IV.g14308.t1	5361	5869
IV.g12326.t2__Cnig_chr_IV.g14310.t1	39	82
IV.g12327.t1__Cnig_chr_IV.g14311.t1	3927	3789
IV.g12329.t1__Cnig_chr_IV.g14312.t2	52788	57608
IV.g12330.t1__Cnig_chr_IV.g14313.t1	8280	7241
IV.g12331.t1__Cnig_chr_IV.g14314.t2	0	2
IV.g12333.t2__Cnig_chr_IV.g14317.t1	393	2872
IV.g12334.t2__Cnig_chr_IV.g14318.t1	509	376
IV.g12335.t1__Cnig_chr_IV.g14319.t1	146	195
IV.g12336.t1__Cnig_chr_IV.g14320.t1	10106	10772
IV.g12337.t1__Cnig_chr_IV.g14321.t1	6285	5718
IV.g12338.t1__Cnig_chr_IV.g14322.t1	2619	3764
IV.g12339.t1__Cnig_chr_IV.g14324.t1	18	6
IV.g12340.t1__Cnig_chr_IV.g14325.t1	33	27
IV.g12341.t1__Cnig_chr_IV.g14326.t1	3	3
IV.g12342.t3__Cnig_chr_IV.g14327.t2	5588	38
IV.g12343.t2__Cnig_chr_IV.g14329.t1	16069	16661
IV.g12344.t3__Cnig_chr_IV.g14330.t1	2219	2229
IV.g12345.t1__Cnig_chr_IV.g14331.t1	108	121
IV.g12346.t1__Cnig_chr_IV.g14332.t1	2326	2800
IV.g12347.t2__Cnig_chr_IV.g14334.t1	1	7
IV.g12348.t1__Cnig_chr_IV.g14335.t1	26	35
IV.g12349.t1__Cnig_chr_IV.g14336.t1	9	9
IV.g12350.t1__Cnig_chr_IV.g14337.t1	37	38
IV.g12351.t1__Cnig_chr_IV.g14338.t1	11	20
IV.g12352.t1__Cnig_chr_IV.g14339.t1	1589	1867
IV.g12353.t2__Cnig_chr_IV.g14340.t2	7	25
IV.g12354.t1__Cnig_chr_IV.g14341.t1	61	7
IV.g12355.t1__Cnig_chr_IV.g14342.t1	1	0
IV.g12356.t1__Cnig_chr_IV.g14344.t1	112	227
IV.g12357.t1__Cnig_chr_IV.g14345.t1	443	1685
IV.g12358.t1__Cnig_chr_IV.g14346.t1	534	305
IV.g12359.t5__Cnig_chr_IV.g14347.t1	918	46
IV.g12360.t1__Cnig_chr_IV.g14349.t1	54	74
IV.g12361.t4__Cnig_chr_IV.g14350.t1	298	199
IV.g12362.t1__Cnig_chr_IV.g14351.t1	6	8
IV.g12363.t1__Cnig_chr_IV.g14352.t1	8827	8579
IV.g12364.t1__Cnig_chr_IV.g14353.t1	2429	3303
IV.g12365.t1__Cnig_chr_IV.g14354.t1	952	1385
IV.g12367.t2__Cnig_chr_IV.g14356.t1	10253	11867
IV.g12368.t2__Cnig_chr_IV.g14357.t2	22427	23961
IV.g12369.t1__Cnig_chr_IV.g14358.t1	4	23
IV.g12370.t3__Cnig_chr_IV.g14359.t1	2668	4180
IV.g12371.t1__Cnig_chr_IV.g14360.t1	79	19
IV.g12372.t1__Cnig_chr_IV.g14361.t1	6	24
IV.g12374.t1__Cnig_chr_IV.g14362.t5	6	10
IV.g12376.t2__Cnig_chr_IV.g14363.t2	97	195
IV.g12378.t1__Cnig_chr_IV.g14366.t2	1817	4128
IV.g12379.t1__Cnig_chr_IV.g14367.t1	20	27
IV.g12380.t1__Cnig_chr_IV.g14368.t1	3	6
IV.g12381.t1__Cnig_chr_IV.g14370.t1	11	71
IV.g12382.t1__Cnig_chr_IV.g14371.t1	2700	3067
IV.g12383.t2__Cnig_chr_IV.g14372.t1	1970	2198
IV.g12384.t2__Cnig_chr_IV.g14373.t2	138	52
IV.g12385.t3__Cnig_chr_IV.g14375.t1	4	5
IV.g12386.t1__Cnig_chr_IV.g14376.t1	2976	4732
IV.g12387.t2__Cnig_chr_IV.g14377.t1	4378	5481
IV.g12390.t1__Cnig_chr_IV.g14381.t1	5749	6055
IV.g12391.t1__Cnig_chr_IV.g14382.t1	2158	2648
IV.g12392.t1__Cnig_chr_IV.g14383.t2	94	114
IV.g12393.t1__Cnig_chr_IV.g14384.t2	1589	2274
IV.g12394.t1__Cnig_chr_IV.g14385.t1	51	81
IV.g12395.t1__Cnig_chr_IV.g14386.t1	2073	3510
IV.g12396.t1__Cnig_chr_IV.g14387.t1	4593	5676
IV.g12397.t1__Cnig_chr_IV.g14388.t1	764	1097
IV.g12398.t1__Cnig_chr_IV.g14389.t1	209	308
IV.g12399.t3__Cnig_chr_IV.g14390.t3	11	22
IV.g12400.t1__Cnig_chr_IV.g14391.t1	6334	9264
IV.g12401.t2__Cnig_chr_IV.g14392.t1	1806	1715
IV.g12402.t1__Cnig_chr_IV.g14393.t1	179	165
IV.g12403.t1__Cnig_chr_IV.g14394.t1	6337	5723
IV.g12404.t1__Cnig_chr_IV.g14395.t1	18	19
IV.g12407.t1__Cnig_chr_IV.g14397.t1	8745	8369
IV.g12408.t2__Cnig_chr_IV.g14398.t1	4715	6785
IV.g12409.t1__Cnig_chr_IV.g14399.t1	5578	6365
IV.g12410.t2__Cnig_chr_IV.g14401.t1	2598	2615
IV.g12411.t3__Cnig_chr_IV.g14403.t1	4744	3955
IV.g12412.t1__Cnig_chr_IV.g14404.t1	583	553
IV.g12413.t1__Cnig_chr_IV.g14405.t1	199	239
IV.g12414.t1__Cnig_chr_IV.g14406.t1	9032	10415
IV.g12417.t1__Cnig_chr_IV.g14410.t1	0	6
IV.g12418.t2__Cnig_chr_IV.g14411.t1	1	0
IV.g12419.t1__Cnig_chr_IV.g14413.t1	1	0
IV.g12420.t1__Cnig_chr_IV.g14414.t1	3250	4429
IV.g12421.t2__Cnig_chr_IV.g14415.t1	8	38
IV.g12422.t1__Cnig_chr_IV.g14462.t1	13	3
IV.g12423.t2__Cnig_chr_IV.g14461.t1	3	1
IV.g12424.t1__Cnig_chr_IV.g14460.t2	1	6
IV.g12425.t2__Cnig_chr_IV.g14458.t1	404	8
IV.g12426.t4__Cnig_chr_IV.g14455.t2	16665	89
IV.g12430.t3__Cnig_chr_IV.g14431.t2	3200	3826
IV.g12431.t1__Cnig_chr_IV.g14432.t1	3148	3782
IV.g12432.t1__Cnig_chr_IV.g14433.t1	23	8
IV.g12433.t3__Cnig_chr_IV.g14434.t2	347	798
IV.g12434.t1__Cnig_chr_IV.g14435.t1	619	1229
IV.g12435.t1__Cnig_chr_IV.g14437.t1	725	525
IV.g12436.t3__Cnig_chr_IV.g14439.t1	206	888
IV.g12437.t1__Cnig_chr_IV.g14440.t1	481	454
IV.g12438.t1__Cnig_chr_IV.g14441.t1	254	98
IV.g12439.t1__Cnig_chr_IV.g14442.t1	22	66
IV.g12441.t2__Cnig_chr_IV.g14444.t1	5	427
IV.g12442.t1__Cnig_chr_IV.g14445.t1	95	54
IV.g12444.t2__Cnig_chr_IV.g14447.t2	9	10
IV.g12445.t1__Cnig_chr_IV.g14448.t1	78	208
IV.g12447.t1__Cnig_chr_IV.g14454.t1	2	883
IV.g12448.t1__Cnig_chr_IV.g14416.t1	9	7
IV.g12449.t1__Cnig_chr_IV.g14417.t2	166	170
IV.g12450.t2__Cnig_chr_IV.g14419.t3	101	167
IV.g12451.t3__Cnig_chr_IV.g14420.t1	97	114
IV.g12452.t1__Cnig_chr_IV.g14422.t1	38	42
IV.g12453.t1__Cnig_chr_IV.g14425.t1	3156	3848
IV.g12454.t2__Cnig_chr_IV.g14426.t1	173	238
IV.g12456.t3__Cnig_chr_IV.g14427.t1	8615	9599
IV.g12457.t1__Cnig_chr_IV.g14428.t1	389	426
IV.g12460.t1__Cnig_chr_IV.g14463.t1	2262	2114
IV.g12461.t1__Cnig_chr_IV.g14465.t1	2026	418
IV.g12462.t1__Cnig_chr_IV.g14466.t1	10	34
IV.g12463.t1__Cnig_chr_IV.g14468.t1	154	388
IV.g12467.t1__Cnig_chr_IV.g14622.t1	138	32
IV.g12471.t1__Cnig_chr_IV.g14470.t1	3	0
IV.g12472.t1__Cnig_chr_IV.g14471.t1	7	24
IV.g12473.t1__Cnig_chr_IV.g14472.t1	11	0
IV.g12474.t1__Cnig_chr_IV.g14473.t2	71	72
IV.g12475.t1__Cnig_chr_IV.g14474.t1	2164	3643
IV.g12476.t1__Cnig_chr_IV.g14475.t1	18	53
IV.g12477.t1__Cnig_chr_IV.g14476.t1	3	8
IV.g12478.t1__Cnig_chr_IV.g14477.t1	5101	5801
IV.g12479.t1__Cnig_chr_IV.g14478.t1	4310	5200
IV.g12480.t1__Cnig_chr_IV.g14479.t1	5806	7462
IV.g12481.t1__Cnig_chr_IV.g14480.t2	7022	9750
IV.g12482.t1__Cnig_chr_IV.g14481.t3	1435	4048
IV.g12484.t1__Cnig_chr_IV.g14482.t2	3668	3974
IV.g12485.t1__Cnig_chr_IV.g14483.t1	3344	5258
IV.g12486.t1__Cnig_chr_IV.g14485.t1	527	532
IV.g12487.t3__Cnig_chr_IV.g14486.t2	215	208
IV.g12488.t1__Cnig_chr_IV.g14487.t1	505	468
IV.g12489.t1__Cnig_chr_IV.g14488.t2	5	5
IV.g12490.t2__Cnig_chr_IV.g14489.t1	82	107
IV.g12491.t1__Cnig_chr_IV.g14490.t3	2	2
IV.g12492.t1__Cnig_chr_IV.g14491.t1	28	26
IV.g12493.t2__Cnig_chr_IV.g14492.t1	1014	479
IV.g12494.t1__Cnig_chr_IV.g14493.t1	21	13
IV.g12495.t1__Cnig_chr_IV.g14494.t1	78	27
IV.g12496.t1__Cnig_chr_IV.g14495.t1	18080	8095
IV.g12497.t3__Cnig_chr_IV.g14496.t1	18	6
IV.g12499.t1__Cnig_chr_IV.g14498.t1	36	32
IV.g12500.t1__Cnig_chr_IV.g14500.t1	1	31
IV.g12501.t1__Cnig_chr_IV.g14502.t2	25	31
IV.g12502.t2__Cnig_chr_IV.g14503.t1	5773	4034
IV.g12503.t1__Cnig_chr_IV.g14504.t1	1563	2461
IV.g12505.t1__Cnig_chr_IV.g14505.t2	22263	53472
IV.g12507.t1__Cnig_chr_IV.g14506.t1	4745	5902
IV.g12508.t1__Cnig_chr_IV.g14507.t1	594	442
IV.g12509.t1__Cnig_chr_IV.g14508.t1	1455	1033
IV.g12510.t1__Cnig_chr_IV.g14509.t1	4969	2719
IV.g12511.t1__Cnig_chr_IV.g14510.t1	11707	7570
IV.g12512.t1__Cnig_chr_IV.g14511.t1	4252	5287
IV.g12513.t1__Cnig_chr_IV.g14512.t2	36	5
IV.g12514.t2__Cnig_chr_IV.g14513.t1	258	4
IV.g12515.t2__Cnig_chr_IV.g14514.t1	6565	3443
IV.g12516.t1__Cnig_chr_IV.g14515.t1	3502	3273
IV.g12517.t1__Cnig_chr_IV.g14516.t2	4439	4429
IV.g12518.t2__Cnig_chr_IV.g14518.t2	2837	3556
IV.g12519.t1__Cnig_chr_IV.g14519.t1	2238	2739
IV.g12520.t1__Cnig_chr_IV.g14520.t1	9411	11178
IV.g12521.t1__Cnig_chr_IV.g14521.t1	4082	4784
IV.g12522.t1__Cnig_chr_IV.g14522.t1	1440	1639
IV.g12523.t1__Cnig_chr_IV.g14523.t1	16439	17817
IV.g12524.t1__Cnig_chr_IV.g14526.t1	14945	12911
IV.g12525.t1__Cnig_chr_IV.g14527.t1	34	46
IV.g12527.t1__Cnig_chr_IV.g14529.t2	3	0
IV.g12530.t1__Cnig_chr_IV.g14532.t1	985	546
IV.g12531.t1__Cnig_chr_IV.g14534.t1	12807	22320
IV.g12532.t1__Cnig_chr_IV.g14535.t1	2631	3527
IV.g12533.t1__Cnig_chr_IV.g14536.t4	1446	1280
IV.g12534.t1__Cnig_chr_IV.g14537.t1	3625	3020
IV.g12535.t1__Cnig_chr_IV.g14538.t1	2775	3171
IV.g12536.t1__Cnig_chr_IV.g14539.t3	677	915
IV.g12538.t1__Cnig_chr_IV.g14540.t1	1946	1764
IV.g12539.t1__Cnig_chr_IV.g14541.t1	2051	2028
IV.g12540.t1__Cnig_chr_IV.g14542.t1	1521	1957
IV.g12541.t1__Cnig_chr_IV.g14543.t1	863	1299
IV.g12542.t1__Cnig_chr_IV.g14544.t2	31107	42777
IV.g12543.t3__Cnig_chr_IV.g14545.t1	8380	15241
IV.g12544.t1__Cnig_chr_IV.g14546.t1	25	18
IV.g12545.t1__Cnig_chr_IV.g14547.t1	316	460
IV.g12548.t2__Cnig_chr_IV.g14548.t1	909	975
IV.g12549.t2__Cnig_chr_IV.g14549.t1	2235	2114
IV.g12552.t1__Cnig_chr_IV.g14550.t1	24	16
IV.g12554.t1__Cnig_chr_IV.g14558.t1	5	2
IV.g12555.t1__Cnig_chr_IV.g14559.t1	1723	1863
IV.g12556.t1__Cnig_chr_IV.g14560.t1	104	98
IV.g12557.t1__Cnig_chr_IV.g14561.t1	1612	1415
IV.g12558.t1__Cnig_chr_IV.g14563.t2	269	107
IV.g12559.t2__Cnig_chr_IV.g14565.t1	723	777
IV.g12560.t1__Cnig_chr_IV.g14566.t1	56	63
IV.g12561.t1__Cnig_chr_IV.g14567.t1	1610	1200
IV.g12562.t3__Cnig_chr_IV.g14569.t1	426	158
IV.g12563.t1__Cnig_chr_IV.g14570.t1	8924	12333
IV.g12565.t1__Cnig_chr_IV.g14572.t1	200	331
IV.g12566.t1__Cnig_chr_IV.g14573.t1	66	68
IV.g12567.t1__Cnig_chr_IV.g14576.t1	0	0
IV.g12569.t1__Cnig_chr_IV.g14579.t1	43	34
IV.g12570.t1__Cnig_chr_IV.g14580.t2	11	22
IV.g12571.t1__Cnig_chr_IV.g14581.t1	1039	1762
IV.g12572.t3__Cnig_chr_IV.g14582.t2	3167	2444
IV.g12573.t1__Cnig_chr_IV.g14583.t1	44713	23526
IV.g12574.t1__Cnig_chr_IV.g14584.t1	31424	28165
IV.g12575.t3__Cnig_chr_IV.g14585.t1	10031	3689
IV.g12576.t1__Cnig_chr_IV.g14586.t1	8687	3794
IV.g12577.t2__Cnig_chr_IV.g14588.t1	8033	7984
IV.g12579.t1__Cnig_chr_IV.g14589.t1	1055	757
IV.g12580.t1__Cnig_chr_IV.g14590.t1	9773	9542
IV.g12582.t1__Cnig_chr_IV.g14591.t1	22620	15920
IV.g12583.t1__Cnig_chr_IV.g14592.t1	11	3
IV.g12585.t1__Cnig_chr_IV.g14593.t1	7	2
IV.g12586.t1__Cnig_chr_IV.g14594.t3	4	4
IV.g12587.t2__Cnig_chr_IV.g14596.t1	126	66
IV.g12588.t1__Cnig_chr_IV.g14599.t1	21	0
IV.g12589.t1__Cnig_chr_IV.g14600.t1	907	827
IV.g12590.t1__Cnig_chr_IV.g14601.t1	7267	8652
IV.g12591.t1__Cnig_chr_IV.g14602.t1	6530	5638
IV.g12592.t1__Cnig_chr_IV.g14603.t2	2144	6
IV.g12593.t1__Cnig_chr_IV.g14604.t1	12	6
IV.g12594.t1__Cnig_chr_IV.g14608.t1	57	11
IV.g12595.t1__Cnig_chr_IV.g14609.t2	3332	2400
IV.g12596.t1__Cnig_chr_IV.g14610.t3	37	31
IV.g12597.t1__Cnig_chr_IV.g14611.t1	7667	8381
IV.g12598.t1__Cnig_chr_IV.g14612.t1	5	7
IV.g12599.t1__Cnig_chr_IV.g14613.t1	622	852
IV.g12602.t1__Cnig_chr_IV.g14617.t1	2	9
IV.g12604.t1__Cnig_chr_IV.g14618.t3	1877	4249
IV.g12605.t1__Cnig_chr_IV.g14620.t1	102	79
IV.g12609.t1__Cnig_chr_IV.g14624.t1	315	165
IV.g12610.t1__Cnig_chr_IV.g14625.t1	230	150
IV.g12611.t1__Cnig_chr_IV.g14626.t1	49	13
IV.g12612.t4__Cnig_chr_IV.g14628.t1	79	120
IV.g12613.t1__Cnig_chr_IV.g14629.t1	22	46
IV.g12614.t1__Cnig_chr_IV.g14631.t1	113	137
IV.g12615.t1__Cnig_chr_IV.g14632.t2	7362	3020
IV.g12616.t2__Cnig_chr_IV.g14633.t1	2181	1590
IV.g12618.t1__Cnig_chr_IV.g14635.t1	135	79
IV.g12619.t1__Cnig_chr_IV.g14636.t1	128	75
IV.g12621.t1__Cnig_chr_IV.g14639.t1	10	4
IV.g12622.t1__Cnig_chr_IV.g14640.t1	11396	9257
IV.g12623.t1__Cnig_chr_IV.g14641.t1	19629	22291
IV.g12624.t1__Cnig_chr_IV.g14642.t1	4998	4662
IV.g12625.t1__Cnig_chr_IV.g14646.t1	220	105
IV.g12626.t1__Cnig_chr_IV.g14647.t1	1	2
IV.g12627.t1__Cnig_chr_IV.g14648.t2	1	2
IV.g12632.t1__Cnig_chr_IV.g14654.t1	6102	5224
IV.g12634.t1__Cnig_chr_IV.g14656.t1	9596	4077
IV.g12635.t2__Cnig_chr_IV.g14657.t1	43656	32904
IV.g12636.t2__Cnig_chr_IV.g14658.t1	8784	2130
IV.g12637.t1__Cnig_chr_IV.g14659.t1	9213	5349
IV.g12638.t1__Cnig_chr_IV.g14661.t1	38	41
IV.g12639.t2__Cnig_chr_IV.g14662.t1	134	212
IV.g12642.t1__Cnig_chr_IV.g14668.t1	4682	3643
IV.g12643.t1__Cnig_chr_IV.g14669.t1	3132	2458
IV.g12644.t1__Cnig_chr_IV.g14670.t1	1106	310
IV.g12645.t1__Cnig_chr_IV.g14671.t1	1733	1267
IV.g12646.t1__Cnig_chr_IV.g14672.t1	3146	684
IV.g12647.t1__Cnig_chr_IV.g14673.t1	6387	3291
IV.g12648.t1__Cnig_chr_IV.g14674.t2	2325	1228
IV.g12649.t1__Cnig_chr_IV.g14675.t1	81	74
IV.g12650.t1__Cnig_chr_IV.g14676.t1	7464	2915
IV.g12651.t1__Cnig_chr_IV.g14677.t1	1864	1468
IV.g12652.t1__Cnig_chr_IV.g14678.t1	1756	953
IV.g12653.t1__Cnig_chr_IV.g14679.t1	11182	7809
IV.g12654.t1__Cnig_chr_IV.g14680.t3	16	9
IV.g12655.t1__Cnig_chr_IV.g14681.t1	37	18
IV.g12656.t1__Cnig_chr_IV.g14682.t1	55	10
IV.g12657.t1__Cnig_chr_IV.g14683.t1	0	0
IV.g12658.t1__Cnig_chr_IV.g14684.t1	11	5
IV.g12659.t1__Cnig_chr_IV.g14685.t1	71	205
IV.g12660.t1__Cnig_chr_IV.g14686.t2	16	13
IV.g12661.t2__Cnig_chr_IV.g14687.t2	921	577
IV.g12664.t1__Cnig_chr_IV.g14688.t1	7253	7595
IV.g12665.t1__Cnig_chr_IV.g14689.t1	8340	8536
IV.g12666.t1__Cnig_chr_IV.g14690.t1	1703	2049
IV.g12667.t1__Cnig_chr_IV.g14691.t1	530	366
IV.g12668.t1__Cnig_chr_IV.g14692.t2	542	32
IV.g12669.t1__Cnig_chr_IV.g14693.t3	9	13
IV.g12670.t1__Cnig_chr_IV.g14695.t2	8587	640
IV.g12671.t1__Cnig_chr_IV.g14697.t1	158	60
IV.g12673.t3__Cnig_chr_IV.g14699.t2	237	111
IV.g12675.t1__Cnig_chr_IV.g14700.t1	686	389
IV.g12676.t1__Cnig_chr_IV.g14701.t1	14	10
IV.g12677.t1__Cnig_chr_IV.g14702.t1	4741	1457
IV.g12678.t2__Cnig_chr_IV.g14703.t1	7	8
IV.g12679.t1__Cnig_chr_IV.g14704.t2	23	17
IV.g12680.t2__Cnig_chr_IV.g14705.t1	277	25
IV.g12681.t1__Cnig_chr_IV.g14707.t1	19673	19584
IV.g12682.t1__Cnig_chr_IV.g14708.t1	3722	1525
IV.g12683.t1__Cnig_chr_IV.g14709.t1	1	0
IV.g12685.t1__Cnig_chr_IV.g14710.t1	0	0
IV.g12686.t1__Cnig_chr_IV.g14711.t1	0	0
IV.g12687.t1__Cnig_chr_IV.g14712.t1	1	0
IV.g12689.t1__Cnig_chr_IV.g14713.t1	230	105
IV.g12690.t1__Cnig_chr_IV.g14714.t1	6	0
IV.g12691.t1__Cnig_chr_IV.g14715.t1	31	13
IV.g12692.t1__Cnig_chr_IV.g14716.t1	91	89
IV.g12693.t1__Cnig_chr_IV.g14718.t1	74	35
IV.g12695.t1__Cnig_chr_IV.g14719.t1	10443	6899
IV.g12696.t1__Cnig_chr_IV.g14720.t1	1817	7047
IV.g12697.t1__Cnig_chr_IV.g14721.t1	886	698
IV.g12698.t1__Cnig_chr_IV.g14722.t1	161	95
IV.g12699.t3__Cnig_chr_IV.g14723.t1	5764	2405
IV.g12700.t1__Cnig_chr_IV.g14724.t1	4070	2306
IV.g12701.t2__Cnig_chr_IV.g14725.t2	121	106
IV.g12702.t1__Cnig_chr_IV.g14726.t1	16	9
IV.g12703.t1__Cnig_chr_IV.g14727.t3	38	35
IV.g12704.t1__Cnig_chr_IV.g14729.t1	0	0
IV.g12706.t1__Cnig_chr_IV.g14733.t1	2562	1536
IV.g12707.t1__Cnig_chr_IV.g14734.t1	7	1
IV.g12710.t1__Cnig_chr_IV.g14736.t1	17	9
IV.g12711.t1__Cnig_chr_IV.g14738.t1	63	49
IV.g12712.t2__Cnig_chr_IV.g14739.t1	17	2
IV.g12713.t1__Cnig_chr_IV.g14740.t1	1223	642
IV.g12714.t1__Cnig_chr_IV.g14741.t1	1639	911
IV.g12715.t1__Cnig_chr_IV.g14742.t1	11	3
IV.g12716.t3__Cnig_chr_IV.g14744.t1	3346	1224
IV.g12717.t3__Cnig_chr_IV.g14745.t1	3448	1821
IV.g12718.t1__Cnig_chr_IV.g14746.t1	2979	1713
IV.g12719.t1__Cnig_chr_IV.g14747.t1	6359	3705
IV.g12720.t1__Cnig_chr_IV.g14748.t1	3821	3727
IV.g12721.t1__Cnig_chr_IV.g14749.t1	21546	15471
IV.g12722.t1__Cnig_chr_IV.g14750.t1	810	780
IV.g12723.t1__Cnig_chr_IV.g14751.t1	37	19
IV.g12724.t1__Cnig_chr_IV.g14752.t1	4	8
IV.g12725.t1__Cnig_chr_IV.g14753.t1	2	9
IV.g12726.t1__Cnig_chr_IV.g14754.t1	317393	178386
IV.g12729.t1__Cnig_chr_IV.g14756.t1	131	116
IV.g12730.t3__Cnig_chr_IV.g14758.t1	5213	485
IV.g12731.t2__Cnig_chr_IV.g14766.t1	1	0
IV.g12732.t1__Cnig_chr_IV.g14769.t1	16	7
