gene_id	HF3_Cbr	HF3_Cni
IV.g12779.t1__Cnig_chr_IV.g14827.t1	7	5
IV.g12780.t1__Cnig_chr_IV.g14828.t2	2	2
IV.g12781.t1__Cnig_chr_IV.g14829.t1	564	264
IV.g12782.t1__Cnig_chr_IV.g14830.t1	276	252
IV.g12783.t1__Cnig_chr_IV.g14831.t1	36	26
IV.g12784.t1__Cnig_chr_IV.g14832.t1	5228	6074
IV.g12785.t1__Cnig_chr_IV.g14833.t1	47	58
IV.g12786.t1__Cnig_chr_IV.g14834.t1	6	5
IV.g12787.t1__Cnig_chr_IV.g14835.t3	5067	3240
IV.g12788.t1__Cnig_chr_IV.g14836.t1	3410	1790
IV.g12789.t1__Cnig_chr_IV.g14837.t1	3	4
IV.g12790.t1__Cnig_chr_IV.g14838.t1	7076	7484
IV.g12793.t1__Cnig_chr_IV.g14841.t1	6855	2950
IV.g12794.t1__Cnig_chr_IV.g14842.t3	101	93
IV.g12796.t1__Cnig_chr_IV.g14843.t1	0	6
IV.g12797.t1__Cnig_chr_IV.g14844.t1	5	12
IV.g12798.t1__Cnig_chr_IV.g14845.t1	8	19
IV.g12799.t1__Cnig_chr_IV.g14846.t1	7	11
IV.g12800.t1__Cnig_chr_IV.g14847.t1	27972	27176
IV.g12801.t1__Cnig_chr_IV.g14848.t2	1503	1259
IV.g12802.t1__Cnig_chr_IV.g14851.t1	4044	2945
IV.g12803.t1__Cnig_chr_IV.g14850.t1	138	119
IV.g12804.t1__Cnig_chr_IV.g14856.t1	709	253
IV.g12805.t2__Cnig_chr_IV.g14857.t1	3968	3400
IV.g12806.t1__Cnig_chr_IV.g14858.t2	1915	3184
IV.g12807.t2__Cnig_chr_IV.g14859.t1	32	55
IV.g12808.t1__Cnig_chr_IV.g14861.t1	1367	1617
IV.g12809.t1__Cnig_chr_IV.g14862.t1	481	687
IV.g12811.t1__Cnig_chr_IV.g14863.t1	76	79
IV.g12812.t2__Cnig_chr_IV.g14864.t2	167	325
IV.g12813.t2__Cnig_chr_IV.g14865.t3	1	0
IV.g12816.t1__Cnig_chr_IV.g14867.t1	28	23
IV.g12817.t1__Cnig_chr_IV.g14868.t1	3707	1198
IV.g12818.t2__Cnig_chr_IV.g14870.t1	416	244
IV.g12819.t1__Cnig_chr_IV.g14871.t1	2200	1056
IV.g12820.t2__Cnig_chr_IV.g14872.t2	4060	2764
IV.g12823.t1__Cnig_chr_IV.g14874.t1	676	1053
IV.g12824.t2__Cnig_chr_IV.g14879.t1	3362	3300
IV.g12825.t1__Cnig_chr_IV.g14880.t1	80	47
IV.g12826.t2__Cnig_chr_IV.g14881.t2	22	20
IV.g12828.t1__Cnig_chr_IV.g14882.t1	219	1071
IV.g12832.t1__Cnig_chr_IV.g14884.t1	1768	1486
IV.g12833.t1__Cnig_chr_IV.g14885.t1	1444	1684
IV.g12834.t2__Cnig_chr_IV.g14886.t1	62	98
IV.g12835.t1__Cnig_chr_IV.g14888.t1	4212	2297
IV.g12836.t1__Cnig_chr_IV.g14889.t1	2543	2742
IV.g12837.t1__Cnig_chr_IV.g14890.t1	1008	1551
IV.g12838.t1__Cnig_chr_IV.g14891.t2	1224	1424
IV.g12839.t1__Cnig_chr_IV.g14892.t1	2254	2142
IV.g12840.t1__Cnig_chr_IV.g14893.t1	480	607
IV.g12841.t1__Cnig_chr_IV.g14894.t1	2058	1307
IV.g12842.t1__Cnig_chr_IV.g14895.t1	2145	1224
IV.g12843.t2__Cnig_chr_IV.g14896.t1	7381	3904
IV.g12844.t1__Cnig_chr_IV.g14897.t1	6	2
IV.g12845.t1__Cnig_chr_IV.g14898.t1	20	9
IV.g12846.t1__Cnig_chr_IV.g14899.t1	2187	2357
IV.g12848.t1__Cnig_chr_IV.g14901.t1	967	1015
IV.g12849.t1__Cnig_chr_IV.g14903.t1	1825	2353
IV.g12850.t1__Cnig_chr_IV.g14904.t1	2	3
IV.g12851.t2__Cnig_chr_IV.g14905.t2	10	42
IV.g12852.t1__Cnig_chr_IV.g14906.t1	433	570
IV.g12853.t1__Cnig_chr_IV.g14907.t1	45	57
IV.g12854.t1__Cnig_chr_IV.g14908.t1	120	255
IV.g12855.t1__Cnig_chr_IV.g14909.t1	2822	6458
IV.g12856.t1__Cnig_chr_IV.g14910.t2	165	70
IV.g12857.t1__Cnig_chr_IV.g14912.t1	161	1457
IV.g12858.t1__Cnig_chr_IV.g14964.t1	23	17
IV.g12859.t1__Cnig_chr_IV.g14963.t1	4643	5905
IV.g12860.t1__Cnig_chr_IV.g14962.t1	2712	3129
IV.g12861.t4__Cnig_chr_IV.g14961.t3	1001	1492
IV.g12862.t2__Cnig_chr_IV.g14960.t1	4379	4646
IV.g12864.t1__Cnig_chr_IV.g14959.t1	145	149
IV.g12865.t1__Cnig_chr_IV.g14958.t3	0	5
IV.g12866.t1__Cnig_chr_IV.g14956.t1	8	18
IV.g12867.t1__Cnig_chr_IV.g14955.t1	17831	23550
IV.g12868.t1__Cnig_chr_IV.g14954.t1	1967	2275
IV.g12869.t2__Cnig_chr_IV.g14953.t1	2	1
IV.g12870.t1__Cnig_chr_IV.g14952.t1	99	57
IV.g12871.t1__Cnig_chr_IV.g14951.t3	3	2
IV.g12872.t1__Cnig_chr_IV.g14950.t1	23	104
IV.g12873.t1__Cnig_chr_IV.g14949.t1	5	8
IV.g12874.t1__Cnig_chr_IV.g14948.t1	293	260
IV.g12875.t1__Cnig_chr_IV.g14946.t1	44	80
IV.g12876.t1__Cnig_chr_IV.g14945.t2	1	0
IV.g12877.t1__Cnig_chr_IV.g14944.t1	640	416
IV.g12878.t2__Cnig_chr_IV.g14942.t1	78	85
IV.g12879.t1__Cnig_chr_IV.g14941.t1	2589	3173
IV.g12880.t1__Cnig_chr_IV.g14940.t1	3	1
IV.g12881.t4__Cnig_chr_IV.g14938.t1	197	150
IV.g12882.t2__Cnig_chr_IV.g14937.t2	1	3
IV.g12883.t1__Cnig_chr_IV.g14936.t1	886	816
IV.g12884.t1__Cnig_chr_IV.g14934.t2	13	24
IV.g12887.t2__Cnig_chr_IV.g14932.t1	136	99
IV.g12888.t1__Cnig_chr_IV.g14931.t1	3203	2428
IV.g12889.t1__Cnig_chr_IV.g14930.t2	66	123
IV.g12890.t1__Cnig_chr_IV.g14929.t1	140	209
IV.g12891.t1__Cnig_chr_IV.g14928.t1	396	264
IV.g12892.t1__Cnig_chr_IV.g14927.t1	2102	2366
IV.g12893.t1__Cnig_chr_IV.g14926.t2	2479	2913
IV.g12894.t2__Cnig_chr_IV.g14925.t1	248	245
IV.g12895.t1__Cnig_chr_IV.g14924.t1	58	55
IV.g12896.t1__Cnig_chr_IV.g14923.t1	922	868
IV.g12897.t1__Cnig_chr_IV.g14921.t1	3	1
IV.g12898.t1__Cnig_chr_IV.g14920.t1	0	0
IV.g12899.t1__Cnig_chr_IV.g14918.t1	0	1
IV.g12900.t2__Cnig_chr_IV.g14917.t1	2	0
IV.g12902.t1__Cnig_chr_IV.g14915.t1	3220	261
IV.g12903.t1__Cnig_chr_IV.g14914.t1	69	61
IV.g12904.t1__Cnig_chr_IV.g14913.t1	91	82
IV.g12905.t1__Cnig_chr_IV.g14965.t1	4	3
IV.g12906.t1__Cnig_chr_IV.g14971.t1	465	420
IV.g12907.t1__Cnig_chr_IV.g14970.t1	34	17
IV.g12908.t1__Cnig_chr_IV.g14969.t3	436	298
IV.g12909.t1__Cnig_chr_IV.g14967.t1	4	1
IV.g12910.t1__Cnig_chr_IV.g14966.t1	50	9
IV.g12911.t1__Cnig_chr_IV.g14972.t1	2	3
IV.g12914.t2__Cnig_chr_IV.g14976.t1	6572	1957
IV.g12915.t1__Cnig_chr_IV.g14977.t2	1887	2274
IV.g12916.t1__Cnig_chr_IV.g14978.t1	2474	2607
IV.g12917.t1__Cnig_chr_IV.g14979.t2	3	5
IV.g12918.t1__Cnig_chr_IV.g14980.t1	5	7
IV.g12919.t1__Cnig_chr_IV.g14981.t1	9	44
IV.g12920.t1__Cnig_chr_IV.g14982.t1	1268	1299
IV.g12921.t1__Cnig_chr_IV.g14984.t1	26	138
IV.g12923.t1__Cnig_chr_IV.g14988.t1	19	3
IV.g12924.t3__Cnig_chr_IV.g14989.t1	78	41
IV.g12925.t2__Cnig_chr_IV.g14990.t1	20	24
IV.g12926.t1__Cnig_chr_IV.g15120.t1	1	0
IV.g12927.t1__Cnig_chr_IV.g15012.t1	154	20
IV.g12928.t1__Cnig_chr_IV.g15011.t3	379	687
IV.g12929.t1__Cnig_chr_IV.g15010.t1	14	10
IV.g12930.t1__Cnig_chr_IV.g15009.t1	8	7
IV.g12931.t2__Cnig_chr_IV.g15008.t2	0	0
IV.g12932.t1__Cnig_chr_IV.g15007.t1	17	19
IV.g12933.t1__Cnig_chr_IV.g15006.t2	209	143
IV.g12934.t1__Cnig_chr_IV.g15005.t1	19	19
IV.g12935.t1__Cnig_chr_IV.g15004.t2	153	65
IV.g12936.t1__Cnig_chr_IV.g15003.t1	2217	945
IV.g12937.t1__Cnig_chr_IV.g15002.t1	7	12
IV.g12938.t2__Cnig_chr_IV.g15001.t1	140	141
IV.g12939.t1__Cnig_chr_IV.g14999.t2	0	0
IV.g12940.t1__Cnig_chr_IV.g14998.t1	254	218
IV.g12941.t2__Cnig_chr_IV.g14997.t2	22	13
IV.g12942.t1__Cnig_chr_IV.g14996.t2	1	3
IV.g12943.t1__Cnig_chr_IV.g14995.t1	0	0
IV.g12944.t1__Cnig_chr_IV.g14994.t3	12	10
IV.g12945.t1__Cnig_chr_IV.g14993.t1	10	1
IV.g12946.t1__Cnig_chr_IV.g14992.t2	17	5
IV.g12949.t1__Cnig_chr_IV.g15108.t1	0	0
IV.g12950.t1__Cnig_chr_IV.g15014.t1	1	2
IV.g12952.t1__Cnig_chr_IV.g15015.t1	67	47
IV.g12954.t3__Cnig_chr_IV.g15017.t1	24	48
IV.g12957.t1__Cnig_chr_IV.g15019.t1	3	2
IV.g12958.t3__Cnig_chr_IV.g15020.t1	18	3
IV.g12959.t2__Cnig_chr_IV.g15021.t2	2873	1215
IV.g12960.t1__Cnig_chr_IV.g15022.t1	6664	3931
IV.g12962.t1__Cnig_chr_IV.g15025.t1	4622	2342
IV.g12963.t1__Cnig_chr_IV.g15026.t1	148	53
IV.g12964.t1__Cnig_chr_IV.g15027.t2	9	17
IV.g12965.t2__Cnig_chr_IV.g15029.t1	10	4
IV.g12966.t1__Cnig_chr_IV.g15030.t1	1106	194
IV.g12967.t1__Cnig_chr_IV.g15031.t1	127	149
IV.g12968.t1__Cnig_chr_IV.g15034.t1	66	75
IV.g12969.t1__Cnig_chr_IV.g15035.t1	8	2
IV.g12970.t1__Cnig_chr_IV.g15036.t3	11	4
IV.g12972.t1__Cnig_chr_IV.g15037.t1	0	0
IV.g12974.t1__Cnig_chr_IV.g15039.t3	0	0
IV.g12976.t2__Cnig_chr_IV.g15043.t1	2634	1026
IV.g12977.t1__Cnig_chr_IV.g15042.t1	2903	3695
IV.g12978.t1__Cnig_chr_IV.g15041.t1	21	4
IV.g12981.t1__Cnig_chr_IV.g16142.t1	4190	2977
IV.g12982.t1__Cnig_chr_IV.g16143.t1	6971	4760
IV.g12983.t1__Cnig_chr_IV.g16144.t1	3535	2649
IV.g12984.t1__Cnig_chr_IV.g16145.t1	1125	531
IV.g12985.t2__Cnig_chr_IV.g16146.t1	2	1
IV.g12987.t1__Cnig_chr_IV.g16147.t2	0	2
IV.g12988.t1__Cnig_chr_IV.g16148.t1	0	2
IV.g12989.t2__Cnig_chr_IV.g16149.t2	1	3
IV.g12993.t1__Cnig_chr_IV.g16154.t1	28	59
IV.g12994.t2__Cnig_chr_IV.g16156.t1	0	0
IV.g12995.t2__Cnig_chr_IV.g16157.t2	30	27
IV.g12998.t1__Cnig_chr_IV.g16160.t1	45	24
IV.g12999.t1__Cnig_chr_IV.g16161.t1	182	199
IV.g13001.t1__Cnig_chr_IV.g16164.t1	224	346
IV.g13002.t1__Cnig_chr_IV.g16165.t1	3074	5068
IV.g13003.t1__Cnig_chr_IV.g16167.t2	2	15
IV.g13004.t3__Cnig_chr_IV.g16171.t3	48	41
IV.g13005.t1__Cnig_chr_IV.g16172.t1	5	2
IV.g13006.t3__Cnig_chr_IV.g16173.t1	131	98
IV.g13008.t2__Cnig_chr_IV.g16174.t1	4975	1979
IV.g13009.t1__Cnig_chr_IV.g16175.t1	306	327
IV.g13010.t1__Cnig_chr_IV.g16176.t1	3888	3922
IV.g13011.t1__Cnig_chr_IV.g15067.t1	9	3
IV.g13012.t1__Cnig_chr_IV.g15068.t1	5	7
IV.g13013.t2__Cnig_chr_IV.g15069.t1	0	0
IV.g13014.t1__Cnig_chr_IV.g15070.t3	4	3
IV.g13021.t2__Cnig_chr_IV.g15075.t1	9	7
IV.g13022.t1__Cnig_chr_IV.g15076.t2	1	4
IV.g13023.t1__Cnig_chr_IV.g15077.t1	1	1
IV.g13024.t1__Cnig_chr_IV.g15078.t1	542	641
IV.g13026.t1__Cnig_chr_IV.g15079.t1	2	0
IV.g13028.t1__Cnig_chr_IV.g15080.t1	20	7
IV.g13029.t1__Cnig_chr_IV.g15081.t1	207	224
IV.g13030.t2__Cnig_chr_IV.g15082.t1	1716	876
IV.g13031.t1__Cnig_chr_IV.g15083.t1	2075	1597
IV.g13032.t1__Cnig_chr_IV.g15084.t1	4132	8290
IV.g13033.t1__Cnig_chr_IV.g15085.t2	93	45
IV.g13035.t1__Cnig_chr_IV.g15086.t1	15	7
IV.g13038.t2__Cnig_chr_IV.g15090.t3	192	97
IV.g13039.t1__Cnig_chr_IV.g15091.t1	3	6
IV.g13040.t1__Cnig_chr_IV.g15092.t1	1	1
IV.g13041.t1__Cnig_chr_IV.g15093.t1	0	3
IV.g13042.t1__Cnig_chr_IV.g15094.t2	43	26
IV.g13044.t2__Cnig_chr_IV.g15096.t1	697	263
IV.g13059.t1__Cnig_chr_IV.g15097.t1	1	1
IV.g13061.t1__Cnig_chr_IV.g15098.t1	39	17
IV.g13062.t2__Cnig_chr_IV.g15099.t2	9	13
IV.g13063.t1__Cnig_chr_IV.g15100.t1	3962	2818
IV.g13064.t1__Cnig_chr_IV.g15101.t1	1001	567
IV.g13066.t1__Cnig_chr_IV.g15102.t2	808	385
IV.g13068.t2__Cnig_chr_IV.g15103.t2	3	3
IV.g13069.t2__Cnig_chr_IV.g15104.t2	3	7
IV.g13072.t1__Cnig_chr_IV.g15109.t2	2	0
IV.g13073.t1__Cnig_chr_IV.g15111.t1	3137	79
IV.g13074.t1__Cnig_chr_IV.g15112.t1	1912	906
IV.g13075.t1__Cnig_chr_IV.g15113.t1	435	366
IV.g13076.t1__Cnig_chr_IV.g15114.t1	5673	2334
IV.g13077.t1__Cnig_chr_IV.g15115.t1	1092	257
IV.g13079.t1__Cnig_chr_IV.g15121.t1	1	10
IV.g13082.t1__Cnig_chr_IV.g15124.t3	14	6
IV.g13083.t1__Cnig_chr_IV.g15126.t1	2092	390
IV.g13085.t2__Cnig_chr_IV.g15127.t2	1	0
IV.g13086.t1__Cnig_chr_IV.g15128.t1	66	82
IV.g13087.t1__Cnig_chr_IV.g15129.t1	0	2
IV.g13088.t2__Cnig_chr_IV.g15130.t1	83	29
IV.g13089.t1__Cnig_chr_IV.g15131.t1	59	19
IV.g13090.t3__Cnig_chr_IV.g15132.t2	37	31
IV.g13091.t1__Cnig_chr_IV.g15136.t2	15	5
IV.g13093.t1__Cnig_chr_IV.g15138.t2	9	3
IV.g13097.t1__Cnig_chr_IV.g15139.t2	260	296
IV.g13099.t1__Cnig_chr_IV.g15140.t1	4458	2757
IV.g13100.t1__Cnig_chr_IV.g15141.t1	136	31
IV.g13101.t1__Cnig_chr_IV.g15142.t1	1713	2325
IV.g13102.t1__Cnig_chr_IV.g15143.t2	33	6
IV.g13103.t1__Cnig_chr_IV.g15144.t1	1288	975
IV.g13105.t1__Cnig_chr_IV.g15145.t1	2778	1949
IV.g13107.t1__Cnig_chr_IV.g15146.t1	2838	1911
IV.g13110.t2__Cnig_chr_IV.g15148.t1	941	166
IV.g13111.t1__Cnig_chr_IV.g15150.t1	5635	5042
IV.g13114.t1__Cnig_chr_IV.g15153.t2	1	1
IV.g13115.t1__Cnig_chr_IV.g15156.t1	1	1
IV.g13116.t1__Cnig_chr_IV.g15157.t1	1	1
IV.g13118.t3__Cnig_chr_IV.g15158.t2	23	25
IV.g13119.t1__Cnig_chr_IV.g15160.t1	0	0
IV.g13120.t1__Cnig_chr_IV.g15159.t1	0	0
IV.g13122.t1__Cnig_chr_IV.g15162.t1	0	0
IV.g13123.t1__Cnig_chr_IV.g15163.t1	0	0
IV.g13124.t2__Cnig_chr_IV.g15164.t1	0	0
IV.g13130.t1__Cnig_chr_IV.g15171.t1	18	5
IV.g13131.t1__Cnig_chr_IV.g15172.t1	18	6
IV.g13133.t1__Cnig_chr_IV.g15174.t2	8	1
IV.g13134.t1__Cnig_chr_IV.g15176.t1	577	918
IV.g13135.t1__Cnig_chr_IV.g15186.t3	2	6
IV.g13136.t1__Cnig_chr_IV.g15204.t3	6	3
IV.g13137.t1__Cnig_chr_IV.g15202.t1	1256	1128
IV.g13138.t1__Cnig_chr_IV.g15201.t1	227	351
IV.g13139.t1__Cnig_chr_IV.g15200.t1	104	104
IV.g13141.t2__Cnig_chr_IV.g15198.t2	6	4
IV.g13142.t2__Cnig_chr_IV.g15197.t3	2	0
IV.g13143.t1__Cnig_chr_IV.g15196.t1	123	89
IV.g13144.t1__Cnig_chr_IV.g15195.t1	0	0
IV.g13146.t1__Cnig_chr_IV.g15194.t2	144	137
IV.g13147.t1__Cnig_chr_IV.g15193.t1	2222	2550
IV.g13148.t1__Cnig_chr_IV.g15192.t1	2482	4360
IV.g13149.t1__Cnig_chr_IV.g15191.t1	109	177
IV.g13150.t1__Cnig_chr_IV.g15190.t2	1611	1132
IV.g13152.t1__Cnig_chr_IV.g15187.t1	13	6
IV.g13158.t2__Cnig_chr_IV.g15214.t1	0	4
IV.g13159.t1__Cnig_chr_IV.g15215.t1	0	9
IV.g13160.t1__Cnig_chr_IV.g15217.t1	3286	3708
IV.g13162.t1__Cnig_chr_IV.g15219.t2	0	0
IV.g13163.t1__Cnig_chr_IV.g15220.t1	3	3
IV.g13164.t1__Cnig_chr_IV.g15221.t1	0	0
IV.g13167.t1__Cnig_chr_IV.g15238.t1	11	12
IV.g13168.t1__Cnig_chr_IV.g15239.t1	0	0
IV.g13172.t1__Cnig_chr_IV.g15245.t1	3	0
IV.g13173.t1__Cnig_chr_IV.g15246.t1	0	0
IV.g13174.t2__Cnig_chr_IV.g15247.t1	3	0
IV.g13177.t1__Cnig_chr_IV.g15256.t1	76	4
IV.g13178.t1__Cnig_chr_IV.g15257.t3	124	307
IV.g13233.t1__Cnig_chr_IV.g15261.t1	27	25
IV.g13234.t1__Cnig_chr_IV.g15262.t1	64	76
IV.g13235.t2__Cnig_chr_IV.g15263.t1	25675	27925
IV.g13236.t2__Cnig_chr_IV.g15264.t1	2502	2275
IV.g13237.t1__Cnig_chr_IV.g15265.t1	45	20
IV.g13239.t1__Cnig_chr_IV.g15266.t1	3	2
IV.g13240.t1__Cnig_chr_IV.g15267.t1	1656	2442
IV.g13241.t1__Cnig_chr_IV.g15268.t1	0	0
IV.g13242.t1__Cnig_chr_IV.g15269.t1	246	294
IV.g13243.t1__Cnig_chr_IV.g15270.t1	18	36
IV.g13244.t1__Cnig_chr_IV.g15272.t1	1180	696
IV.g13245.t1__Cnig_chr_IV.g15273.t1	15008	15981
IV.g13246.t2__Cnig_chr_IV.g15274.t1	313	725
IV.g13247.t1__Cnig_chr_IV.g15275.t2	2	5
IV.g13250.t2__Cnig_chr_IV.g15283.t1	29	27
IV.g13252.t3__Cnig_chr_IV.g15284.t1	138	129
IV.g13253.t1__Cnig_chr_IV.g15286.t1	740	534
IV.g13255.t1__Cnig_chr_IV.g15287.t2	1611	889
IV.g13257.t1__Cnig_chr_IV.g15294.t1	3	3
IV.g13258.t2__Cnig_chr_IV.g15300.t1	1289	1017
IV.g13259.t2__Cnig_chr_IV.g15299.t1	1479	1710
IV.g13260.t1__Cnig_chr_IV.g15297.t2	9	7
IV.g13261.t1__Cnig_chr_IV.g15302.t1	2	3
IV.g13263.t2__Cnig_chr_IV.g15305.t1	6565	150
IV.g13265.t1__Cnig_chr_IV.g15318.t1	3	1
IV.g13267.t1__Cnig_chr_IV.g15320.t1	432	181
IV.g13271.t2__Cnig_chr_IV.g15329.t3	0	0
IV.g13272.t1__Cnig_chr_IV.g15331.t1	2	0
IV.g13275.t1__Cnig_chr_IV.g15334.t1	77	33
IV.g13276.t1__Cnig_chr_IV.g15352.t1	0	0
IV.g13277.t1__Cnig_chr_IV.g15339.t1	1857	608
IV.g13284.t1__Cnig_chr_IV.g15359.t1	3	24
IV.g13285.t3__Cnig_chr_IV.g15360.t1	536	942
IV.g13287.t2__Cnig_chr_IV.g15378.t2	2534	5462
IV.g13288.t1__Cnig_chr_IV.g15379.t1	4027	4240
IV.g13290.t1__Cnig_chr_IV.g15370.t1	1478	1179
IV.g13293.t2__Cnig_chr_IV.g15367.t2	18	8
IV.g13297.t1__Cnig_chr_IV.g15391.t1	2867	1513
IV.g13299.t2__Cnig_chr_IV.g15385.t2	1	2
IV.g13301.t1__Cnig_chr_IV.g15404.t1	20	9
IV.g13302.t1__Cnig_chr_IV.g15407.t2	47	77
IV.g13305.t1__Cnig_chr_IV.g15415.t2	2	0
IV.g13306.t1__Cnig_chr_IV.g15414.t1	322	376
IV.g13308.t1__Cnig_chr_IV.g15413.t2	1546	2134
IV.g13317.t1__Cnig_chr_IV.g15418.t3	0	0
IV.g13324.t1__Cnig_chr_IV.g15420.t1	992	232
IV.g13325.t1__Cnig_chr_IV.g15421.t2	24	29
IV.g13326.t1__Cnig_chr_IV.g15419.t1	0	0
IV.g13327.t2__Cnig_chr_IV.g15429.t2	32	7
IV.g13328.t1__Cnig_chr_IV.g15430.t1	626	250
IV.g13332.t1__Cnig_chr_IV.g15447.t1	11	75
IV.g13333.t1__Cnig_chr_IV.g15448.t1	12	20
IV.g13336.t3__Cnig_chr_IV.g15461.t3	9	27
IV.g13342.t1__Cnig_chr_IV.g15471.t2	4	11
IV.g13343.t1__Cnig_chr_IV.g15472.t1	604	171
IV.g13344.t2__Cnig_chr_IV.g15473.t3	2184	1690
IV.g13345.t1__Cnig_chr_IV.g15474.t1	928	820
IV.g13346.t1__Cnig_chr_IV.g15475.t2	984	1222
IV.g13347.t1__Cnig_chr_IV.g15476.t1	3	1
IV.g13348.t1__Cnig_chr_IV.g15477.t1	24	0
IV.g13349.t3__Cnig_chr_IV.g15488.t1	1613	637
IV.g13350.t1__Cnig_chr_IV.g15487.t1	394	180
IV.g13352.t1__Cnig_chr_IV.g15510.t1	2053	86
IV.g13353.t1__Cnig_chr_IV.g15484.t2	0	0
IV.g13362.t1__Cnig_chr_IV.g15493.t1	320	433
IV.g13371.t2__Cnig_chr_IV.g15539.t2	0	0
IV.g13381.t2__Cnig_chr_IV.g15593.t2	107	38
IV.g13382.t1__Cnig_chr_IV.g15594.t1	100	67
IV.g13383.t1__Cnig_chr_IV.g15595.t1	5	12
IV.g13385.t1__Cnig_chr_IV.g15596.t2	0	0
IV.g13387.t1__Cnig_chr_IV.g15598.t2	1	8
IV.g13388.t1__Cnig_chr_IV.g15599.t1	12	9
IV.g13391.t1__Cnig_chr_IV.g15610.t2	81	134
IV.g13396.t1__Cnig_chr_IV.g15612.t1	84	97
IV.g13397.t1__Cnig_chr_IV.g15613.t1	79	160
IV.g13399.t1__Cnig_chr_IV.g15615.t1	25	26
IV.g13400.t1__Cnig_chr_IV.g15616.t1	39	39
IV.g13401.t1__Cnig_chr_IV.g15617.t1	184	83
IV.g13402.t1__Cnig_chr_IV.g15618.t1	45	47
IV.g13406.t1__Cnig_chr_IV.g15629.t1	33	32
IV.g13407.t2__Cnig_chr_IV.g15631.t2	0	1
IV.g13410.t3__Cnig_chr_IV.g15634.t1	2763	2755
IV.g13411.t1__Cnig_chr_IV.g15673.t1	543	451
IV.g13412.t1__Cnig_chr_IV.g15680.t1	11	27
IV.g13413.t1__Cnig_chr_IV.g15678.t1	79	24
IV.g13414.t1__Cnig_chr_IV.g15677.t1	36	69
IV.g13415.t1__Cnig_chr_IV.g15670.t1	54	48
IV.g13416.t3__Cnig_chr_IV.g15669.t2	16	14
IV.g13418.t1__Cnig_chr_IV.g15665.t1	0	0
IV.g13419.t1__Cnig_chr_IV.g15663.t1	128	177
IV.g13428.t3__Cnig_chr_IV.g15676.t2	267	194
IV.g13429.t1__Cnig_chr_IV.g15675.t1	657	67
IV.g13431.t1__Cnig_chr_IV.g15674.t2	1257	932
IV.g13436.t1__Cnig_chr_IV.g15684.t1	0	12
IV.g13439.t1__Cnig_chr_IV.g15686.t1	31	75
IV.g13440.t1__Cnig_chr_IV.g15687.t1	40	22
IV.g13447.t1__Cnig_chr_IV.g15716.t1	12	1823
IV.g13448.t1__Cnig_chr_IV.g15743.t2	0	0
IV.g13451.t1__Cnig_chr_IV.g15742.t2	11	169
IV.g13452.t1__Cnig_chr_IV.g15741.t1	8	9
IV.g13453.t1__Cnig_chr_IV.g15740.t2	11	621
IV.g13454.t3__Cnig_chr_IV.g15734.t3	5	19
IV.g13456.t1__Cnig_chr_IV.g15733.t1	1287	1699
IV.g13457.t1__Cnig_chr_IV.g15732.t1	2	2
IV.g13458.t1__Cnig_chr_IV.g15730.t3	9	0
IV.g13462.t1__Cnig_chr_IV.g15728.t1	41	184
IV.g13463.t1__Cnig_chr_IV.g15727.t2	2	1
IV.g13464.t1__Cnig_chr_IV.g15726.t2	19	1
IV.g13465.t1__Cnig_chr_IV.g15725.t1	3298	2918
IV.g13466.t1__Cnig_chr_IV.g15724.t3	4	5
IV.g13467.t1__Cnig_chr_IV.g15721.t1	2457	2681
IV.g13468.t1__Cnig_chr_IV.g15720.t3	47	31
IV.g13469.t1__Cnig_chr_IV.g15719.t1	626	409
IV.g13471.t1__Cnig_chr_IV.g15718.t2	1039	530
IV.g13472.t1__Cnig_chr_IV.g15717.t1	1943	2822
IV.g13473.t1__Cnig_chr_IV.g15745.t1	63	14
IV.g13474.t1__Cnig_chr_IV.g15746.t1	507	56
IV.g13475.t1__Cnig_chr_IV.g15747.t1	255	365
IV.g13478.t1__Cnig_chr_IV.g15749.t1	9	58
IV.g13479.t1__Cnig_chr_IV.g15752.t1	3	9
IV.g13480.t3__Cnig_chr_IV.g15754.t1	8849	9975
IV.g13481.t2__Cnig_chr_IV.g15753.t1	286	22
IV.g13485.t1__Cnig_chr_IV.g15770.t2	67	82
IV.g13486.t3__Cnig_chr_IV.g15772.t1	58	101
IV.g13488.t2__Cnig_chr_IV.g15775.t1	21	17
IV.g13492.t2__Cnig_chr_IV.g15790.t1	184	1065
IV.g13493.t1__Cnig_chr_IV.g15791.t1	328	313
IV.g13495.t1__Cnig_chr_IV.g15793.t1	14	29
IV.g13496.t1__Cnig_chr_IV.g15795.t1	71	5
IV.g13497.t3__Cnig_chr_IV.g15797.t1	977	367
IV.g13498.t1__Cnig_chr_IV.g15798.t2	1176	1136
IV.g13500.t2__Cnig_chr_IV.g15799.t2	910	1299
IV.g13501.t1__Cnig_chr_IV.g15800.t1	33	49
IV.g13503.t1__Cnig_chr_IV.g15801.t1	277	159
IV.g13504.t1__Cnig_chr_IV.g15802.t1	99	97
IV.g13505.t1__Cnig_chr_IV.g15803.t1	4039	2817
IV.g13506.t1__Cnig_chr_IV.g15804.t1	782	630
IV.g13507.t3__Cnig_chr_IV.g15805.t1	369	56
IV.g13509.t1__Cnig_chr_IV.g15809.t1	1369	240
IV.g13510.t1__Cnig_chr_IV.g15811.t1	39	50
