seq1,seq2,dn,ds
V.g16609.t2,Cnig_chr_V.g19647.t1,0.00396121346213,0.100095968045
III.g10017.t3,Cnig_chr_III.g11459.t1,0.0254489296397,0.29206006741
I.g1317.t1,Cnig_chr_I.g882.t1,8.22448494175e-12,0.0717766187917
V.g18236.t2,Cnig_chr_V.g21690.t3,0.061676829031,0.400625332484
III.g8551.t1,Cnig_chr_III.g9798.t1,1.77256498109e-11,0.150856819894
III.g8133.t1,Cnig_chr_III.g9373.t1,0.00199740520684,0.162877306065
X.g19226.t2,Cnig_chr_X.g22979.t1,0.00684290134879,0.184770218037
V.g17385.t1,Cnig_chr_V.g20477.t1,1.13165736899e-11,0.108051391104
II.g6271.t1,Cnig_chr_II.g6699.t1,0.00845657540373,0.217086065654
X.g19187.t3,Cnig_chr_X.g22917.t2,0.00371211622326,0.227331122042
II.g5940.t1,Cnig_chr_II.g6322.t1,0.00472754123231,0.185034732625
III.g10105.t3,Cnig_chr_III.g11571.t2,0.018998795147,0.281913838717
X.g21875.t2,Cnig_chr_X.g25942.t1,0.031185028365,0.303373140669
I.g2722.t4,Cnig_chr_I.g2315.t1,0.00492906217173,0.210385995343
V.g16547.t1,Cnig_chr_V.g19580.t1,0.00755586082366,0.150867988585
IV.g12654.t1,Cnig_chr_IV.g14680.t3,0.0121176197348,0.192984980633
II.g7182.t1,Cnig_chr_II.g8100.t3,0.00922286460771,0.201721772066
II.g5405.t1,Cnig_chr_II.g5760.t1,0.021396843014,0.0525828234719
I.g3637.t1,Cnig_chr_I.g3585.t1,0.0665253307823,0.187683239556
III.g10427.t2,Cnig_chr_III.g11926.t2,0.00405037819497,0.0793436953091
III.g10213.t1,Cnig_chr_III.g11716.t1,0.00285537342885,0.192002433603
I.g2765.t1,Cnig_chr_I.g2376.t1,0.0110594120724,0.114313259195
II.g4588.t1,Cnig_chr_II.g4906.t2,0.0203240573041,0.149331685582
V.g16468.t1,Cnig_chr_V.g19493.t2,0.0134997790964,0.108331386346
V.g17413.t1,Cnig_chr_V.g20504.t1,0.0122597379739,0.254185407147
X.g22039.t1,Cnig_chr_X.g26212.t2,0.0266853661875,0.217600592118
V.g16507.t1,Cnig_chr_V.g19540.t1,0.00569380937696,0.152211829302
III.g9498.t1,Cnig_chr_III.g10856.t1,0.00479031265269,0.0705379318663
II.g6031.t1,Cnig_chr_II.g6410.t1,0.021967717172,0.170653502925
II.g6478.t2,Cnig_chr_II.g6784.t1,0.0240927225532,0.149526025495
X.g20347.t3,Cnig_chr_X.g24214.t2,0.0193921932149,0.17409555162
V.g16965.t1,Cnig_chr_V.g20010.t1,0.0102121145024,0.142000080524
II.g6063.t1,Cnig_chr_II.g6450.t1,0.000986416021512,0.150590963051
III.g7576.t1,Cnig_chr_III.g8562.t2,2.6066713937e-11,0.202794325322
X.g20666.t1,Cnig_chr_X.g24554.t1,0.00229796037948,0.0888016998819
I.g1545.t1,Cnig_chr_I.g1157.t2,0.0321148286884,0.123273881241
III.g10082.t1,Cnig_chr_III.g11528.t1,0.0514370368075,0.195371079416
II.g6463.t3,Cnig_chr_II.g6768.t1,0.00618808845111,0.14061470404
X.g20763.t1,Cnig_chr_X.g24665.t1,0.0163323482779,0.222519309873
IV.g13004.t3,Cnig_chr_IV.g16171.t3,0.0179669330564,0.269859658577
II.g5259.t2,Cnig_chr_II.g5600.t2,0.0205114484843,0.161126602777
II.g6194.t1,Cnig_chr_II.g6604.t1,0.0117772987116,0.233803632771
IV.g13431.t1,Cnig_chr_IV.g15674.t2,0.0172499655951,0.236039183679
V.g13906.t2,Cnig_chr_V.g16344.t3,0.0562613454077,0.263380863464
V.g15518.t1,Cnig_chr_V.g18466.t1,0.00185224543591,0.190798045992
IV.g12880.t1,Cnig_chr_IV.g14940.t1,0.0451123572318,0.174285652095
V.g17221.t1,Cnig_chr_V.g20289.t1,0.00745349536872,0.216652996969
X.g21725.t1,Cnig_chr_X.g25776.t1,0.00977715209554,0.239799398695
I.g2113.t1,Cnig_chr_I.g1776.t2,0.0189862669647,0.230613293321
I.g2520.t1,Cnig_chr_I.g1985.t1,0.00450825665558,0.141004137112
IV.g12713.t1,Cnig_chr_IV.g14740.t1,0.00192048016699,0.108861146679
II.g5841.t1,Cnig_chr_II.g6222.t1,1.22020941782e-11,0.0994671522887
V.g16936.t1,Cnig_chr_V.g19978.t1,0.0175384446528,0.14810089636
III.g7707.t3,Cnig_chr_III.g8605.t1,0.01755006053,0.20828943447
X.g20636.t1,Cnig_chr_X.g24525.t1,0.0563775782672,0.25571729871
V.g17415.t1,Cnig_chr_V.g20506.t3,0.00693978236691,0.247371040069
III.g9128.t2,Cnig_chr_III.g10453.t1,0.00525590681446,0.150760271616
V.g14432.t2,Cnig_chr_V.g17040.t2,0.00890520067617,0.222244885353
III.g9047.t1,Cnig_chr_III.g10342.t1,0.00351815342451,0.232702187138
IV.g12252.t1,Cnig_chr_IV.g14216.t1,0.00844085529763,0.126880544356
X.g20053.t2,Cnig_chr_X.g23930.t2,0.00449353826903,0.0905981075668
II.g5066.t1,Cnig_chr_II.g5407.t2,0.00177708150976,0.0887454188311
II.g5769.t1,Cnig_chr_II.g6142.t1,0.0155720033018,0.177342345988
I.g2702.t1,Cnig_chr_I.g2292.t1,0.00952320722091,0.191165902523
X.g19711.t1,Cnig_chr_X.g23594.t1,0.0111485286611,0.160685860917
X.g20638.t1,Cnig_chr_X.g24527.t1,0.020657371386,0.23418990717
I.g3442.t1,Cnig_chr_I.g3241.t3,0.0368858054199,0.191674212557
II.g5820.t1,Cnig_chr_II.g6200.t1,0.0132410235982,0.0972001195757
III.g10162.t1,Cnig_chr_III.g11658.t1,0.00403587055096,0.231995536652
III.g9478.t1,Cnig_chr_III.g10831.t2,0.0212491877066,0.147825636286
IV.g12647.t1,Cnig_chr_IV.g14673.t1,0.00476610247606,0.189890331046
IV.g11760.t1,Cnig_chr_IV.g13900.t1,1.43741007292e-11,0.129207269352
IV.g13493.t1,Cnig_chr_IV.g15791.t1,0.00934712086543,0.233413064349
IV.g10557.t1,Cnig_chr_IV.g11948.t1,0.00219377448093,0.0571195393932
V.g16392.t1,Cnig_chr_V.g19410.t1,0.00997872346702,0.174207985219
I.g3153.t1,Cnig_chr_I.g2814.t1,5.51983142929e-12,0.0484344014571
I.g1359.t1,Cnig_chr_I.g954.t1,0.0735899129663,0.277937257668
X.g20037.t3,Cnig_chr_X.g23905.t1,0.0267842175818,0.190459697176
IV.g13082.t1,Cnig_chr_IV.g15124.t3,0.00373457553033,0.251344392216
III.g8395.t1,Cnig_chr_III.g9668.t1,0.00673000961867,0.0458301392704
II.g4331.t1,Cnig_chr_II.g4515.t2,0.0142033530071,0.199936434968
I.g2408.t1,Cnig_chr_I.g2078.t1,8.78767495767e-12,0.079368742329
IV.g12335.t1,Cnig_chr_IV.g14319.t1,0.009835168427,0.148556589711
II.g5645.t2,Cnig_chr_II.g6006.t1,0.00921818031554,0.269350391956
IV.g12875.t1,Cnig_chr_IV.g14946.t1,0.0171043789868,0.231291505466
II.g6476.t1,Cnig_chr_II.g6782.t1,0.00361493177926,0.189351870888
X.g21802.t1,Cnig_chr_X.g25885.t1,0.013131142015,0.276297427541
II.g7093.t1,Cnig_chr_II.g7964.t1,0.0258093922619,0.302460179601
V.g18234.t1,Cnig_chr_V.g21692.t1,0.0544647668927,0.311000200088
III.g9455.t1,Cnig_chr_III.g10809.t1,0.00256051310386,0.174250192157
V.g16412.t1,Cnig_chr_V.g19431.t1,0.00307208268011,0.265973476617
III.g9908.t1,Cnig_chr_III.g11321.t1,2.07034112534e-11,0.189328957843
II.g4222.t1,Cnig_chr_II.g4331.t1,0.0277446991732,0.2206817396
V.g17047.t1,Cnig_chr_V.g20082.t1,0.00325414850196,0.150377556278
V.g17255.t1,Cnig_chr_V.g20329.t2,0.0171484695636,0.241734241781
III.g7842.t1,Cnig_chr_III.g8865.t2,0.0645562591719,0.274231588132
II.g5030.t1,Cnig_chr_II.g5369.t1,0.0114189656745,0.243496218042
III.g10306.t1,Cnig_chr_III.g11808.t1,0.036042373913,0.186926955641
I.g2556.t1,Cnig_chr_I.g2132.t2,0.00811162995156,0.145104690164
III.g7696.t2,Cnig_chr_III.g8617.t1,0.006957465579,0.272020535832
IV.g13614.t1,Cnig_chr_IV.g15947.t1,0.00943867865215,0.241556652415
III.g7880.t1,Cnig_chr_III.g8915.t1,0.00172389588831,0.276903706448
III.g7680.t1,Cnig_chr_III.g8640.t2,0.0150188434518,0.256422247309
II.g3976.t1,Cnig_chr_II.g4027.t1,0.0368384717243,0.166733332161
V.g17148.t1,Cnig_chr_V.g20209.t1,0.0171254987192,0.232962494471
I.g3799.t1,Cnig_chr_I.g3823.t1,0.00762197844941,0.160311859477
I.g1459.t1,Cnig_chr_I.g1058.t2,0.0400863589713,0.139420204767
III.g9353.t1,Cnig_chr_III.g10696.t1,0.0059374031645,0.177512005303
III.g8613.t2,Cnig_chr_III.g9861.t1,0.0082108876532,0.204257358131
II.g4447.t1,Cnig_chr_II.g4653.t1,0.0131935512843,0.193438926533
IV.g10748.t1,Cnig_chr_IV.g12397.t1,0.0620330140154,0.0311860587028
X.g18762.t1,Cnig_chr_X.g22418.t3,0.0222217131134,0.162623145595
X.g18779.t1,Cnig_chr_X.g22435.t1,0.00106142102091,0.138980412337
I.g3690.t1,Cnig_chr_I.g3670.t1,1.73758704455e-11,0.136892519221
II.g5229.t2,Cnig_chr_II.g5565.t1,1.09584466787e-11,0.0996086145378
II.g4092.t1,Cnig_chr_II.g4167.t1,0.0519809272251,0.267735762356
V.g15720.t2,Cnig_chr_V.g18669.t1,0.185405643315,0.336555013452
V.g14563.t1,Cnig_chr_V.g17120.t1,0.000584203788508,0.220443542178
II.g7174.t1,Cnig_chr_II.g8082.t1,0.0184648558984,0.303175150121
II.g6719.t2,Cnig_chr_II.g7260.t1,0.0370369956008,0.355278879546
II.g7307.t2,Cnig_chr_II.g8247.t1,0.00585284211657,0.211030428144
III.g8374.t2,Cnig_chr_III.g9647.t1,0.00832825396584,0.179171413306
IV.g12800.t1,Cnig_chr_IV.g14847.t1,5.35272387953e-12,0.053246022028
I.g2065.t2,Cnig_chr_I.g1689.t1,0.00285496362646,0.156532722938
IV.g12352.t1,Cnig_chr_IV.g14339.t1,0.00471575654406,0.180609420679
III.g10417.t1,Cnig_chr_III.g11944.t2,0.0324088753335,0.178158076696
IV.g13139.t1,Cnig_chr_IV.g15200.t1,0.0297155448976,0.283080366213
III.g8184.t1,Cnig_chr_III.g9433.t1,0.00931230363472,0.172338951246
IV.g12552.t1,Cnig_chr_IV.g14550.t1,0.0057171125139,0.233770160206
II.g4209.t1,Cnig_chr_II.g4308.t2,0.00657309480044,0.22694300456
II.g4808.t1,Cnig_chr_II.g5148.t3,0.0345351306221,0.19943462084
V.g16516.t3,Cnig_chr_V.g19552.t2,0.0354065712878,0.139349057555
II.g4975.t1,Cnig_chr_II.g5311.t1,0.0290419814136,0.250347790318
IV.g12200.t1,Cnig_chr_IV.g14155.t1,0.00172635164129,0.0941726570508
IV.g11820.t1,Cnig_chr_IV.g13829.t1,0.0171324500513,0.240806949971
III.g8163.t1,Cnig_chr_III.g9412.t1,3.0951647279e-12,0.0301268296003
III.g10405.t1,Cnig_chr_III.g11891.t1,0.0165859594598,0.199249183221
III.g10150.t1,Cnig_chr_III.g11633.t1,0.0477067448161,0.18443239235
V.g17902.t1,Cnig_chr_V.g21099.t1,0.00672638040751,0.203708587765
X.g18590.t2,Cnig_chr_X.g22241.t1,0.0286849254,0.171716861308
III.g7578.t1,Cnig_chr_III.g8564.t1,0.00928005001405,0.181886707958
V.g18247.t1,Cnig_chr_V.g21677.t1,0.0197422362222,0.0709079233029
V.g17247.t1,Cnig_chr_V.g20320.t4,0.00851439614056,0.250194841106
I.g2575.t1,Cnig_chr_I.g2150.t1,0.00349418597935,0.113989490863
I.g2600.t1,Cnig_chr_I.g2180.t1,0.00449612277103,0.100795785179
V.g17147.t2,Cnig_chr_V.g20208.t1,0.0904784490359,0.36124224595
I.g1776.t2,Cnig_chr_I.g1391.t1,0.00455334579509,0.123044561374
II.g4685.t3,Cnig_chr_II.g4997.t3,0.00962230695355,0.17906885633
X.g18777.t3,Cnig_chr_X.g22433.t2,0.0743084431238,0.220087663444
II.g5281.t1,Cnig_chr_II.g5620.t3,0.0255770093015,0.144823507089
I.g2630.t1,Cnig_chr_I.g2216.t1,0.00260476192943,0.159635364901
V.g14445.t1,Cnig_chr_V.g17053.t2,0.0170194964189,0.0963693110206
X.g18560.t3,Cnig_chr_X.g22214.t3,0.0221287599924,0.173305733817
V.g17162.t1,Cnig_chr_V.g20228.t1,0.0143778638819,0.275381610163
III.g9149.t2,Cnig_chr_III.g10475.t1,0.029651382118,0.0924419556296
X.g19371.t2,Cnig_chr_X.g23131.t3,0.0219289883453,0.246967370664
I.g1342.t1,Cnig_chr_I.g931.t1,9.73228149613e-12,0.0889824766681
III.g9947.t1,Cnig_chr_III.g11397.t1,5.13101419067e-12,0.0511683045996
III.g7901.t3,Cnig_chr_III.g8940.t1,0.00675496184686,0.13665436671
II.g7331.t1,Cnig_chr_II.g8271.t2,0.0106443551582,0.196700006088
IV.g11887.t1,Cnig_chr_IV.g13758.t1,0.00560913557497,0.140753052638
III.g10426.t1,Cnig_chr_III.g11927.t1,0.021853250847,0.0628620306009
II.g6339.t1,Cnig_chr_II.g6803.t2,0.00939434770759,0.225490302155
IV.g13820.t1,Cnig_chr_IV.g16218.t1,0.0251211562107,0.170701271118
IV.g12214.t1,Cnig_chr_IV.g14172.t1,0.0265158777083,0.131413443416
III.g8726.t1,Cnig_chr_III.g9980.t1,0.017913022395,0.0832643557201
II.g6317.t1,Cnig_chr_II.g6740.t1,1.46748881299e-11,0.143343353492
III.g7417.t2,Cnig_chr_III.g8342.t1,0.0182230918076,0.122437742807
V.g16255.t1,Cnig_chr_V.g19267.t1,0.00460367942444,0.0562046655268
IV.g12843.t2,Cnig_chr_IV.g14896.t1,0.0116800845346,0.126638472456
III.g7686.t1,Cnig_chr_III.g8633.t1,0.00364513702597,0.307066042931
III.g10376.t1,Cnig_chr_III.g11853.t1,0.00403360301067,0.178814455925
X.g21771.t1,Cnig_chr_X.g25832.t2,0.0181700805939,0.351293959546
X.g20296.t3,Cnig_chr_X.g24167.t3,0.0767749929583,0.236211758027
I.g1290.t1,Cnig_chr_I.g860.t1,1.14386375744e-11,0.108118132802
IV.g12599.t1,Cnig_chr_IV.g14613.t1,0.00630110869298,0.205252058134
V.g14336.t1,Cnig_chr_V.g16943.t1,0.0185881270814,0.266078001356
IV.g12751.t1,Cnig_chr_IV.g14790.t2,0.111984803871,0.308146201308
V.g16655.t1,Cnig_chr_V.g19696.t1,0.00774442817586,0.167257194261
X.g20754.t2,Cnig_chr_X.g24656.t1,0.0739044285884,0.374575190059
X.g19456.t1,Cnig_chr_X.g23215.t2,0.00816681609983,0.337797951851
V.g16295.t2,Cnig_chr_V.g19306.t3,0.00448261246634,0.204108679931
III.g8645.t1,Cnig_chr_III.g9896.t1,0.0294494804082,0.0785515072988
II.g7157.t3,Cnig_chr_II.g8070.t2,0.0720639400164,0.430394158268
X.g20309.t2,Cnig_chr_X.g24180.t1,0.0566702808242,0.318798366801
V.g14520.t1,Cnig_chr_V.g17184.t1,0.0625047571056,0.194364216665
X.g19999.t1,Cnig_chr_X.g23859.t3,0.0424182340455,0.275423044277
II.g6390.t1,Cnig_chr_II.g6861.t1,0.00609683758398,0.169976813041
X.g21862.t1,Cnig_chr_X.g25929.t3,0.0155581025521,0.263106846986
V.g15991.t1,Cnig_chr_V.g18950.t1,0.00161734657709,0.165059617163
V.g14521.t1,Cnig_chr_V.g17185.t3,0.142983494326,0.247802752995
I.g2085.t3,Cnig_chr_I.g1709.t1,0.0035757806336,0.110990732692
IV.g11763.t1,Cnig_chr_IV.g13897.t1,0.00920599099484,0.132792398419
V.g16280.t1,Cnig_chr_V.g19287.t1,0.0117927987084,0.217638088046
V.g18517.t1,Cnig_chr_V.g21696.t1,0.0211101161398,0.322417401763
II.g5447.t1,Cnig_chr_II.g5803.t1,1.38255275584e-12,0.0107366155419
IV.g12650.t1,Cnig_chr_IV.g14676.t1,0.0181940559593,0.188839079139
V.g14358.t1,Cnig_chr_V.g16962.t1,0.000675249285911,0.0914911846546
II.g4527.t1,Cnig_chr_II.g4744.t1,0.00778226636062,0.303094662711
IV.g11219.t1,Cnig_chr_IV.g13108.t1,0.00240631584932,0.156474946164
IV.g12720.t1,Cnig_chr_IV.g14748.t1,1.40337236424e-11,0.108396453354
I.g985.t1,Cnig_chr_I.g474.t2,0.00243699128995,0.203568422184
V.g15679.t1,Cnig_chr_V.g18634.t2,0.0153026360961,0.126825028108
IV.g11868.t1,Cnig_chr_IV.g13780.t1,0.00164801098183,0.182614486747
I.g1070.t1,Cnig_chr_I.g564.t2,0.00635716265626,0.234873957078
X.g20379.t1,Cnig_chr_X.g24248.t1,0.00924866489349,0.135443850531
II.g5077.t1,Cnig_chr_II.g5418.t1,0.0149587761516,0.241231047419
III.g8714.t1,Cnig_chr_III.g9971.t1,1.15218243797e-11,0.105357096184
X.g19303.t1,Cnig_chr_X.g23054.t1,0.0125090769422,0.179773977246
V.g17240.t1,Cnig_chr_V.g20308.t2,0.00398224386344,0.146903866725
I.g2717.t2,Cnig_chr_I.g2309.t1,0.00429997004822,0.102830653884
X.g19222.t3,Cnig_chr_X.g22972.t1,0.00477848425991,0.35337745722
X.g20112.t1,Cnig_chr_X.g23995.t1,0.00118815273382,0.189319159852
III.g7601.t1,Cnig_chr_III.g8723.t1,0.0306959645545,0.199134487905
II.g4879.t1,Cnig_chr_II.g5216.t1,0.00192016721757,0.144905267216
X.g19037.t2,Cnig_chr_X.g22736.t2,0.00859148000431,0.208420453904
IV.g12114.t1,Cnig_chr_IV.g14062.t1,0.00659237663438,0.0786758611754
X.g19111.t2,Cnig_chr_X.g22828.t1,0.258729299987,0.739522994878
IV.g12311.t1,Cnig_chr_IV.g14295.t1,0.0148257161392,0.284445925212
III.g8789.t2,Cnig_chr_III.g10065.t1,0.00757737534695,0.207459678848
IV.g12818.t2,Cnig_chr_IV.g14870.t1,0.00331863975804,0.173543570337
V.g16108.t1,Cnig_chr_V.g19094.t2,0.00815366715723,0.1618722639
X.g20248.t1,Cnig_chr_X.g24109.t1,1.83028060623e-11,0.137244767456
II.g7171.t1,Cnig_chr_II.g8085.t1,0.0125838944609,0.291540506736
X.g19110.t2,Cnig_chr_X.g22827.t1,0.00553939191954,0.302137374404
III.g8468.t1,Cnig_chr_III.g9739.t2,0.0212269726105,0.204827782705
X.g21700.t1,Cnig_chr_X.g25737.t1,0.0216636316278,0.238574506959
II.g5655.t1,Cnig_chr_II.g6018.t2,0.0113885048051,0.211095953957
V.g16696.t1,Cnig_chr_V.g19718.t1,0.0026733694769,0.168189322477
I.g2535.t1,Cnig_chr_I.g2106.t1,0.0880814667648,0.290497903138
III.g9475.t2,Cnig_chr_III.g10828.t1,0.0298771340017,0.149917718264
II.g4831.t2,Cnig_chr_II.g5172.t3,0.0969617648166,0.352138157451
II.g4459.t1,Cnig_chr_II.g4666.t2,0.0558160897022,0.315249142113
I.g1129.t1,Cnig_chr_I.g16.t1,0.00890291912388,0.263745917872
I.g3410.t1,Cnig_chr_I.g3317.t1,0.0217850878454,0.254468921129
III.g8034.t1,Cnig_chr_III.g9284.t1,0.00667958032527,0.19929502651
II.g5142.t1,Cnig_chr_II.g5473.t1,0.0119877010289,0.180088342786
II.g4051.t2,Cnig_chr_II.g4134.t1,0.0125520317648,0.217839948977
III.g9563.t1,Cnig_chr_III.g10947.t2,0.0223597887639,0.172434741729
V.g16380.t1,Cnig_chr_V.g19399.t1,0.0215801500142,0.196035326498
II.g4608.t2,Cnig_chr_II.g4865.t1,0.00717405767128,0.241689926016
V.g16136.t1,Cnig_chr_V.g19125.t3,0.037741912898,0.252221871814
X.g19719.t1,Cnig_chr_X.g23606.t1,0.0055186176475,0.197924033029
IV.g10541.t1,Cnig_chr_IV.g11966.t1,4.51358946039e-12,0.0427421835862
I.g2559.t1,Cnig_chr_I.g2134.t1,0.00925845547574,0.116074370797
IV.g12520.t1,Cnig_chr_IV.g14520.t1,5.08865391732e-12,0.048481570498
I.g1815.t2,Cnig_chr_I.g1427.t1,0.0082480859589,0.10495832678
V.g14155.t1,Cnig_chr_V.g16753.t1,0.0151549234507,0.284349032593
IV.g11256.t1,Cnig_chr_IV.g13153.t1,0.0147604357524,0.297198359212
I.g2266.t3,Cnig_chr_I.g1889.t1,0.00594266476553,0.10049845528
V.g16331.t1,Cnig_chr_V.g19339.t1,0.0219045111386,0.155311240561
II.g6174.t1,Cnig_chr_II.g6582.t2,0.00405902667049,0.249334611931
IV.g10754.t1,Cnig_chr_IV.g12403.t1,1.63348644957e-11,0.129711702428
III.g7492.t1,Cnig_chr_III.g8437.t1,0.0191911251713,0.233232362087
IV.g12164.t1,Cnig_chr_IV.g14112.t2,0.00531888553785,0.114115774481
II.g5335.t2,Cnig_chr_II.g5672.t1,0.0388974215505,0.179821914312
V.g14180.t1,Cnig_chr_V.g16727.t1,0.00784086796678,0.078412876177
I.g730.t1,Cnig_chr_I.g100.t1,0.0119660232093,0.262779276893
IV.g13516.t1,Cnig_chr_IV.g15816.t1,0.0502967974236,0.348463067164
II.g4335.t1,Cnig_chr_II.g4518.t1,0.0186019536026,0.079460897146
IV.g12271.t1,Cnig_chr_IV.g14242.t1,0.0535640472907,0.217445845235
V.g16238.t1,Cnig_chr_V.g19247.t1,1.40988042936e-11,0.128628574104
V.g14636.t1,Cnig_chr_V.g17290.t1,0.0273045368263,0.286027409414
III.g8514.t1,Cnig_chr_III.g9743.t1,0.0638163028919,0.297667075489
X.g21483.t1,Cnig_chr_X.g25525.t2,0.0888371896542,0.341239049493
IV.g12270.t1,Cnig_chr_IV.g14241.t1,0.0264562508321,0.208834636533
V.g16854.t1,Cnig_chr_V.g19893.t1,0.0188962892016,0.224099799931
I.g1742.t1,Cnig_chr_I.g1353.t1,0.00203028028267,0.111318409346
II.g6725.t1,Cnig_chr_II.g7267.t1,0.00453908667259,0.209517520118
III.g9900.t1,Cnig_chr_III.g11310.t1,0.00578726497495,0.271594260969
II.g6123.t1,Cnig_chr_II.g6506.t1,0.00672593136443,0.0863673274717
I.g1133.t3,Cnig_chr_I.g6.t1,1.78274347477e-12,0.0178274347477
II.g5778.t1,Cnig_chr_II.g6152.t1,0.0121026754307,0.182317346037
IV.g13009.t1,Cnig_chr_IV.g16175.t1,0.013174969865,0.213945705365
V.g14490.t1,Cnig_chr_V.g17096.t1,0.0142016066986,0.185688793512
III.g7705.t1,Cnig_chr_III.g8607.t1,0.0236600116957,0.26094718405
III.g9393.t1,Cnig_chr_III.g10726.t1,0.0233763263298,0.157862354281
V.g18339.t1,Cnig_chr_V.g21780.t1,0.184692238716,0.613382024512
II.g5384.t1,Cnig_chr_II.g5729.t2,0.013715228972,0.172705084814
X.g20566.t1,Cnig_chr_X.g24446.t1,0.00668712221426,0.268622639835
I.g2308.t1,Cnig_chr_I.g1934.t1,0.0182249557261,0.124864771767
II.g6398.t1,Cnig_chr_II.g6873.t2,0.0084357249457,0.222978751815
I.g1356.t4,Cnig_chr_I.g952.t1,0.000916734536729,0.0694779754373
I.g2259.t2,Cnig_chr_I.g1884.t2,0.0232245657272,0.148265625935
II.g7372.t1,Cnig_chr_II.g8312.t1,0.0094332931963,0.139893054218
V.g14142.t1,Cnig_chr_V.g16666.t1,0.00413811274003,0.170233503825
II.g5337.t1,Cnig_chr_II.g5674.t1,0.0166067928878,0.136243563485
IV.g13024.t1,Cnig_chr_IV.g15078.t1,0.0152433667994,0.237457028014
II.g4776.t1,Cnig_chr_II.g5098.t2,0.00588359717159,0.111144012732
III.g9957.t1,Cnig_chr_III.g11388.t1,0.0312057226668,0.12849100405
IV.g10508.t1,Cnig_chr_IV.g12005.t2,0.00677114143168,0.153129185744
V.g16867.t1,Cnig_chr_V.g19903.t1,0.00469444111559,0.170062931183
X.g19238.t1,Cnig_chr_X.g22992.t1,0.00549531003237,0.157546818762
IV.g12234.t1,Cnig_chr_IV.g14189.t3,0.00884948645297,0.207570246931
IV.g12806.t1,Cnig_chr_IV.g14858.t2,0.0127737953145,0.162067225976
IV.g13755.t1,Cnig_chr_IV.g16283.t1,0.0203917239275,0.0761009562649
V.g17396.t1,Cnig_chr_V.g20491.t1,0.000543458008708,0.161729335161
X.g20962.t1,Cnig_chr_X.g24917.t2,0.0103744560989,0.125532224697
II.g6285.t1,Cnig_chr_II.g6710.t1,0.00827701369305,0.175424336791
IV.g12813.t2,Cnig_chr_IV.g14865.t3,0.0154835226039,0.201776270198
II.g4954.t1,Cnig_chr_II.g5295.t1,0.00948319796268,0.196939009179
I.g1564.t1,Cnig_chr_I.g1175.t1,0.0176661544279,0.131574705511
II.g6217.t1,Cnig_chr_II.g6638.t1,0.00267411285408,0.126111808869
II.g6269.t2,Cnig_chr_II.g6697.t2,0.0192953650515,0.190523670645
III.g8838.t1,Cnig_chr_III.g10112.t1,0.0026389350656,0.177227319587
I.g3807.t1,Cnig_chr_I.g3833.t1,0.0247647316397,0.226182260974
X.g19635.t1,Cnig_chr_X.g23447.t1,0.0329954351428,0.356845182232
I.g3425.t1,Cnig_chr_I.g3277.t1,0.0327364844688,0.191235183073
V.g14140.t2,Cnig_chr_V.g16668.t1,0.00140268911638,0.221621774481
III.g9970.t1,Cnig_chr_III.g11374.t1,0.0037880330638,0.293577333055
I.g3241.t1,Cnig_chr_I.g3005.t1,0.00602628791553,0.230827826677
IV.g12808.t1,Cnig_chr_IV.g14861.t1,0.018497553007,0.232513751343
IV.g11845.t1,Cnig_chr_IV.g13803.t1,0.00372835694904,0.142106991093
III.g10002.t1,Cnig_chr_III.g11447.t1,0.00408743561966,0.216079214527
II.g4871.t1,Cnig_chr_II.g5206.t1,0.00215517267928,0.201839542008
X.g18641.t2,Cnig_chr_X.g22303.t3,0.0233903846438,0.134507101107
II.g6230.t2,Cnig_chr_II.g6654.t2,0.0170779025924,0.258933553749
III.g9210.t1,Cnig_chr_III.g10543.t1,0.0552714246103,0.26893375945
X.g20128.t1,Cnig_chr_X.g24017.t1,0.0026706685784,0.125128498625
IV.g12241.t2,Cnig_chr_IV.g14202.t1,0.0345279390647,0.184903964488
II.g4886.t2,Cnig_chr_II.g5224.t1,1.91211736619e-11,0.182633809279
X.g18679.t1,Cnig_chr_X.g22169.t1,0.0187931225013,0.125178416492
II.g5676.t1,Cnig_chr_II.g6037.t1,0.00737706549764,0.0748297275268
I.g1525.t1,Cnig_chr_I.g1138.t1,0.0119756371262,0.156550288586
I.g2781.t2,Cnig_chr_I.g2393.t2,0.0450885206327,0.0994721282065
V.g17910.t1,Cnig_chr_V.g21201.t1,0.0554040043457,0.2622281949
II.g5196.t2,Cnig_chr_II.g5528.t2,0.0508702341272,0.210598157394
IV.g11444.t1,Cnig_chr_IV.g13373.t1,0.0475921477055,0.296302612593
I.g1143.t2,Cnig_chr_I.g625.t1,0.00811444395996,0.130997235954
I.g2414.t2,Cnig_chr_I.g2072.t1,0.00543004820132,0.131772056929
X.g21872.t1,Cnig_chr_X.g25939.t1,0.0222823766243,0.207686173025
IV.g12699.t3,Cnig_chr_IV.g14723.t1,0.00706234468203,0.183298055758
IV.g12249.t2,Cnig_chr_IV.g14212.t1,1.25594146037e-11,0.119681179045
V.g14184.t1,Cnig_chr_V.g16722.t1,0.000905685654541,0.111713261689
I.g2642.t2,Cnig_chr_I.g2227.t1,0.0114169060811,0.1293593778
II.g4361.t1,Cnig_chr_II.g4553.t1,0.00405985869704,0.26783519825
III.g7729.t1,Cnig_chr_III.g8733.t1,0.0312873927438,0.158462414298
